,UMAP1,UMAP2
1819,4.0355296,-4.9044056
1820,3.955152,-3.5327976
1821,4.173124,-3.7363605
1822,3.8227618,-3.5697238
1823,4.0083947,-3.5355203
1824,4.3336425,-3.7861373
1825,4.4350133,-3.9873996
1826,3.8038394,-3.4260738
1827,4.158425,-3.7949212
1828,3.6012514,-3.5247264
1829,4.4120526,-3.7088335
1830,4.877086,-4.1384597
1831,4.328472,-4.0655003
1832,4.496847,-3.792997
1833,4.475898,-4.1058297
1834,4.9796114,-3.8474488
1835,5.092646,-3.7380662
1836,5.10677,-3.819079
1837,5.1911497,-4.0248413
1838,5.215921,-3.940857
1839,5.177724,-3.8061872
1840,5.1156263,-3.7005494
1841,3.5987985,-3.5913007
1842,3.599383,-3.6096132
1843,4.5596023,-3.6418428
1844,5.0196457,-3.6942725
1845,4.411932,-3.602199
1846,3.8271184,-3.5657225
1847,4.3966975,-3.617667
1848,5.11395,-3.7340195
1849,5.1196833,-3.7098873
1850,4.9723687,-3.6769137
1851,5.1326404,-3.7064269
1852,5.136224,-3.720871
1853,4.824436,-3.6664748
1854,5.122092,-3.7518308
1855,4.9307275,-3.670241
1856,5.142476,-3.7200646
1857,5.127838,-3.7262871
1858,4.707924,-3.641961
1859,4.4491916,-3.6134713
1860,4.7491465,-3.6619997
1861,5.0914364,-3.7892387
1862,5.143442,-3.7532637
1863,5.126184,-3.7186804
1864,5.1696706,-3.7513008
1865,5.2438974,-3.9820805
1866,5.258449,-3.992868
1867,5.257675,-4.0165553
1868,5.2645245,-4.0172133
1869,5.2465844,-3.9622285
1870,6.6788816,-6.1065702
1871,6.7378173,-6.074442
1872,6.459855,-6.039323
1873,6.475152,-6.0717807
1874,6.3851314,-6.0309067
1875,6.6320543,-6.094654
1876,6.741155,-6.0662117
1877,6.734415,-6.069647
1878,6.7610435,-6.080784
1879,6.656804,-6.0986686
1880,6.6390023,-6.0985036
1881,6.6459427,-6.0955963
1882,6.6653156,-6.086501
1883,6.575544,-6.0477676
1884,6.4316463,-5.989085
1885,6.3736134,-5.9895043
1886,6.4273257,-6.009073
1887,6.546516,-6.0353127
1888,6.5210304,-6.0745964
1889,6.50073,-6.0541134
1890,6.511291,-6.036197
1891,6.619005,-6.068509
1892,6.6261673,-6.081381
1893,6.755847,-6.049444
1894,6.730853,-6.0692306
1895,6.75914,-6.0558376
1896,6.7665195,-6.0342765
1897,6.7774153,-6.027839
1898,6.8136806,-5.977348
1899,6.7906594,-6.0280137
1900,6.9139137,-5.852322
1901,6.794723,-5.6096363
1902,6.76369,-5.6125975
1903,6.912963,-5.5604024
1904,7.144858,-5.530685
1905,7.185385,-5.515602
1906,7.2932487,-5.4888315
1907,7.281846,-5.488527
1908,7.1664658,-5.524548
1909,7.1829305,-5.5296674
1910,7.186554,-5.5254235
1911,7.0889635,-5.558809
1912,7.077023,-5.5458035
1913,7.100118,-5.552528
1914,7.1554604,-5.5364714
1915,7.138878,-5.5490556
1916,7.2151093,-5.5204206
1917,7.541954,-5.448342
1918,7.6333604,-5.430981
1919,7.7381225,-5.3733287
1920,7.9286203,-5.2356315
1921,7.896882,-5.2409616
1922,7.935222,-5.2317457
1923,7.916003,-5.246409
1924,7.9039936,-5.2641616
1925,7.9096856,-5.254125
1926,7.897429,-5.265433
1927,7.8030767,-5.3316727
1928,7.7103353,-5.394434
1929,7.9231563,-5.240233
1930,7.9273877,-5.237396
1931,7.943642,-5.2201343
1932,7.954668,-5.208506
1933,7.903241,-5.2584143
1934,7.840229,-5.3058214
1935,7.815292,-5.321857
1936,7.737184,-5.3671055
1937,7.595511,-5.418241
1938,7.719803,-5.380631
1939,7.813294,-5.3233795
1940,7.7566957,-5.367158
1941,7.683921,-5.402304
1942,7.5362873,-5.4481764
1943,7.759447,-5.3691072
1944,7.8584185,-5.2904263
1945,7.9105997,-5.2545238
1946,7.837971,-5.3093147
1947,7.7673583,-5.3619065
1948,7.637108,-5.4311566
1949,7.694432,-5.4055934
1950,7.6546006,-5.4296236
1951,7.673472,-5.4192967
1952,7.6591015,-5.4206266
1953,7.633121,-5.418337
1954,7.5753565,-5.4602895
1955,3.015384,-1.8088937
1956,3.0186617,-1.8101546
1957,3.0856633,-1.8431607
1958,3.1341405,-1.8221313
1959,3.1311874,-1.8453903
1960,3.1219127,-1.9042547
1961,3.0933838,-1.8144743
1962,3.0549464,-1.827414
1963,3.0739133,-1.8210047
1964,3.4280436,-1.8210285
1965,3.1588638,-1.8742615
1966,3.2394347,-1.8379309
1967,3.582986,-1.8601258
1968,3.6062737,-1.8958144
1969,3.5856907,-1.8788061
1970,3.5511012,-1.9109648
1971,3.5870097,-1.8764056
1972,3.5331454,-1.8856655
1973,3.5748804,-1.9141084
1974,3.5682862,-1.9105215
1975,3.576757,-1.8686284
1976,3.5676262,-1.885766
1977,3.6050203,-1.8799585
1978,3.6362965,-1.8974484
1979,3.6618135,-1.9344344
1980,3.6229918,-1.9071244
1981,3.6352391,-1.9277182
1982,3.610427,-1.8987288
1983,3.6304748,-1.9343066
1984,3.5355203,-1.8775302
1985,3.325362,-1.8936728
1986,3.361143,-1.9365577
1987,3.119288,-1.9649552
1988,2.9952304,-1.9680007
1989,3.06124,-1.917419
1990,3.069793,-1.9482646
1991,3.0491772,-1.9406416
1992,3.0337262,-1.94329
1993,2.6208465,-2.0125034
1994,2.562227,-2.0173585
1995,2.1356306,-1.9267951
1996,1.8813139,-1.8855264
1997,1.8599566,-1.9083915
1998,1.9198049,-1.9243152
1999,1.8683393,-1.9872752
2000,1.737437,-2.0495155
2001,1.601614,-2.127053
2002,1.657177,-2.0912056
2003,3.343646,-2.247913
2004,3.243918,-2.1571996
2005,3.1494582,-2.1438394
2006,2.9441798,-2.077565
2007,2.8994424,-2.0715241
2008,2.9057338,-2.0152822
2009,1.6408896,-1.7132574
2010,1.6423321,-1.734195
2011,1.7885146,-1.7470434
2012,1.7537049,-1.7411977
2013,3.0095046,-2.045088
2014,1.7322589,-1.7261727
2015,2.962871,-1.9773245
2016,2.911185,-2.0053477
2017,1.6890067,-1.6904284
2018,2.937774,-2.0237885
2019,2.8816683,-2.0824292
2020,2.9450898,-2.028167
2021,1.7380687,-1.6845303
2022,1.8306932,-1.7337409
2023,1.7591025,-1.690718
2024,1.864409,-1.7235421
2025,1.7998335,-1.7575322
2026,1.8559178,-1.7257217
2027,2.9195428,-2.0507421
2028,2.9628894,-2.0549412
2029,2.923349,-2.1059499
2030,2.9327924,-2.2450702
2031,1.89577,-1.7626419
2032,1.8172628,-1.7325474
2033,2.031551,-1.7963018
2034,2.5345664,-1.8604217
2035,2.072881,-1.7873843
2036,1.9405898,-1.7665616
2037,1.9309149,-1.8017236
2038,1.7354705,-1.6823335
2039,1.8528916,-1.7704746
